PetID,State,State_GPD,State_population,State_density,len_description
672ddf4a9,Kuala Lumpur,227178,9346500,3759,326
01ba86830,Kuala Lumpur,227178,9346500,3759,127
0637293ec,Kuala Lumpur,227178,9346500,3759,806
d2dbe8b09,Kuala Lumpur,227178,9346500,3759,211
2514503e7,Kuala Lumpur,227178,9346500,3759,891
0aebdcbc4,Kuala Lumpur,227178,9346500,3759,40
6a88c7fa4,Kuala Lumpur,227178,9346500,3759,1173
78d60ffcf,Kuala Lumpur,227178,9346500,3759,705
488c8d0aa,Kuala Lumpur,227178,9346500,3759,136
467370aaa,Kuala Lumpur,227178,9346500,3759,152
6408ec0f7,Kuala Lumpur,227178,9346500,3759,290
58a7e1caf,Kuala Lumpur,227178,9346500,3759,298
172555cfd,Kuala Lumpur,227178,9346500,3759,352
803594e09,Kuala Lumpur,227178,9346500,3759,84
eceb03b88,Kuala Lumpur,227178,9346500,3759,128
aaeb4781c,Kuala Lumpur,227178,9346500,3759,173
5cabf5331,Kuala Lumpur,227178,9346500,3759,375
30610dfe8,Kuala Lumpur,227178,9346500,3759,138
7f8f45a35,Kuala Lumpur,227178,9346500,3759,74
c37cd2095,Kuala Lumpur,227178,9346500,3759,319
5d8c4f66b,Kuala Lumpur,227178,9346500,3759,168
ba2d4e877,Kuala Lumpur,227178,9346500,3759,1318
6c121d784,Kuala Lumpur,227178,9346500,3759,204
a6af385f0,Kuala Lumpur,227178,9346500,3759,1101
dc8caa6d2,Kuala Lumpur,227178,9346500,3759,15
3f2d1ff6c,Kuala Lumpur,227178,9346500,3759,340
86bf33207,Kuala Lumpur,227178,9346500,3759,47
06bf9e676,Kuala Lumpur,227178,9346500,3759,12
c749028bb,Kuala Lumpur,227178,9346500,3759,241
64a3f89ee,Kuala Lumpur,227178,9346500,3759,17
ab4f161ae,Kuala Lumpur,227178,9346500,3759,395
67db5accd,Kuala Lumpur,227178,9346500,3759,345
9d1012529,Kuala Lumpur,227178,9346500,3759,1567
087804d85,Kuala Lumpur,227178,9346500,3759,333
0c47e700c,Kuala Lumpur,227178,9346500,3759,257
ac9feb346,Kuala Lumpur,227178,9346500,3759,300
57bf84005,Kuala Lumpur,227178,9346500,3759,142
1e6c42df6,Kuala Lumpur,227178,9346500,3759,1700
efe27171b,Kuala Lumpur,227178,9346500,3759,436
e90137a54,Kuala Lumpur,227178,9346500,3759,37
41e4574a6,Kuala Lumpur,227178,9346500,3759,245
cff3127ad,Kuala Lumpur,227178,9346500,3759,365
e6f88d19d,Kuala Lumpur,227178,9346500,3759,594
aa0e8c199,Kuala Lumpur,227178,9346500,3759,72
2e1e8bbe3,Kuala Lumpur,227178,9346500,3759,94
ca92437c1,Kuala Lumpur,227178,9346500,3759,203
28e151af1,Kuala Lumpur,227178,9346500,3759,21
c9ebb9992,Kuala Lumpur,227178,9346500,3759,180
3d8760efc,Kuala Lumpur,227178,9346500,3759,415
b63d76ef4,Kuala Lumpur,227178,9346500,3759,365
cbb64ed77,Kuala Lumpur,227178,9346500,3759,708
a7b53e5ca,Kuala Lumpur,227178,9346500,3759,160
2fdc23bcb,Kuala Lumpur,227178,9346500,3759,733
65a7711bd,Kuala Lumpur,227178,9346500,3759,1029
5071e525c,Kuala Lumpur,227178,9346500,3759,719
b65fd06e2,Kuala Lumpur,227178,9346500,3759,399
8a6d97169,Kuala Lumpur,227178,9346500,3759,226
979d48d7b,Kuala Lumpur,227178,9346500,3759,218
e83f846eb,Kuala Lumpur,227178,9346500,3759,62
6cc070892,Kuala Lumpur,227178,9346500,3759,899
9c8209bae,Kuala Lumpur,227178,9346500,3759,135
897fde926,Kuala Lumpur,227178,9346500,3759,402
4b431377d,Kuala Lumpur,227178,9346500,3759,583
b0855d1dd,Kuala Lumpur,227178,9346500,3759,195
a90c3dbd7,Kuala Lumpur,227178,9346500,3759,82
debf8e7e9,Kuala Lumpur,227178,9346500,3759,196
07417927d,Kuala Lumpur,227178,9346500,3759,159
251f4dd60,Kuala Lumpur,227178,9346500,3759,409
3a916e954,Kuala Lumpur,227178,9346500,3759,288
4c55ffdb7,Kuala Lumpur,227178,9346500,3759,427
3ea3cf8d4,Kuala Lumpur,227178,9346500,3759,271
ea65fe96c,Kuala Lumpur,227178,9346500,3759,172
ace8a42bd,Kuala Lumpur,227178,9346500,3759,761
308a16b6e,Kuala Lumpur,227178,9346500,3759,330
a23dbbf9c,Kuala Lumpur,227178,9346500,3759,430
4e974f807,Kuala Lumpur,227178,9346500,3759,12
04c9a643d,Kuala Lumpur,227178,9346500,3759,439
d596aea32,Kuala Lumpur,227178,9346500,3759,751
1ce555db8,Kuala Lumpur,227178,9346500,3759,413
0f38033e1,Kuala Lumpur,227178,9346500,3759,108
732b578ff,Kuala Lumpur,227178,9346500,3759,383
7e704dadb,Kuala Lumpur,227178,9346500,3759,280
3485ea1db,Kuala Lumpur,227178,9346500,3759,143
4f502df1a,Kuala Lumpur,227178,9346500,3759,522
fea00b643,Kuala Lumpur,227178,9346500,3759,107
efc55563a,Kuala Lumpur,227178,9346500,3759,290
a143b5edf,Kuala Lumpur,227178,9346500,3759,25
e5d3151bc,Kuala Lumpur,227178,9346500,3759,346
1e0be9e49,Kuala Lumpur,227178,9346500,3759,25
6153f9d64,Kuala Lumpur,227178,9346500,3759,281
42a8d4f4a,Kuala Lumpur,227178,9346500,3759,430
a03330405,Kuala Lumpur,227178,9346500,3759,408
4a91d273b,Kuala Lumpur,227178,9346500,3759,179
82f899eaf,Kuala Lumpur,227178,9346500,3759,103
09417404f,Kuala Lumpur,227178,9346500,3759,353
f0063c5b6,Kuala Lumpur,227178,9346500,3759,221
783a31182,Kuala Lumpur,227178,9346500,3759,1012
d23a1962d,Kuala Lumpur,227178,9346500,3759,42
3c79a5547,Kuala Lumpur,227178,9346500,3759,233
1d1451061,Kuala Lumpur,227178,9346500,3759,106
55295d374,Kuala Lumpur,227178,9346500,3759,16
b8fda5b3b,Kuala Lumpur,227178,9346500,3759,564
cc4670dac,Kuala Lumpur,227178,9346500,3759,111
fe65d17b1,Kuala Lumpur,227178,9346500,3759,34
c81b943f6,Kuala Lumpur,227178,9346500,3759,164
ae2c2b372,Kuala Lumpur,227178,9346500,3759,401
5a181c011,Kuala Lumpur,227178,9346500,3759,11
e507f855b,Kuala Lumpur,227178,9346500,3759,214
3c0c76a42,Kuala Lumpur,227178,9346500,3759,34
02f31f1ba,Kuala Lumpur,227178,9346500,3759,167
e833d08bb,Kuala Lumpur,227178,9346500,3759,53
58a79a8a1,Kuala Lumpur,227178,9346500,3759,783
67578d32f,Kuala Lumpur,227178,9346500,3759,100
25952f8a0,Kuala Lumpur,227178,9346500,3759,139
440ab06be,Kuala Lumpur,227178,9346500,3759,52
4a3380641,Kuala Lumpur,227178,9346500,3759,356
ca0bf0760,Kuala Lumpur,227178,9346500,3759,674
2ff35ef73,Kuala Lumpur,227178,9346500,3759,483
038d06218,Kuala Lumpur,227178,9346500,3759,197
407af6f7d,Kuala Lumpur,227178,9346500,3759,329
b3101cf5c,Kuala Lumpur,227178,9346500,3759,213
3f4e4f83f,Kuala Lumpur,227178,9346500,3759,293
9193e335e,Kuala Lumpur,227178,9346500,3759,459
02d644003,Kuala Lumpur,227178,9346500,3759,106
0c05a138b,Kuala Lumpur,227178,9346500,3759,470
68e6d1bd7,Kuala Lumpur,227178,9346500,3759,533
4c31c7db9,Kuala Lumpur,227178,9346500,3759,41
dae92dd61,Kuala Lumpur,227178,9346500,3759,242
0c228bdd5,Kuala Lumpur,227178,9346500,3759,505
213cf987d,Kuala Lumpur,227178,9346500,3759,482
7e43ebd6c,Kuala Lumpur,227178,9346500,3759,81
0f1424059,Kuala Lumpur,227178,9346500,3759,22
5181f9924,Kuala Lumpur,227178,9346500,3759,340
92d2ebdff,Kuala Lumpur,227178,9346500,3759,68
15a206d0d,Kuala Lumpur,227178,9346500,3759,16
271bb0de8,Kuala Lumpur,227178,9346500,3759,567
d08cf8cb2,Kuala Lumpur,227178,9346500,3759,117
8f22842c0,Kuala Lumpur,227178,9346500,3759,173
79186dded,Kuala Lumpur,227178,9346500,3759,176
a6c9fd936,Kuala Lumpur,227178,9346500,3759,227
528115548,Kuala Lumpur,227178,9346500,3759,89
da7895cbd,Kuala Lumpur,227178,9346500,3759,52
4df3c8b8f,Kuala Lumpur,227178,9346500,3759,202
b3580fea4,Kuala Lumpur,227178,9346500,3759,77
fc7706b56,Kuala Lumpur,227178,9346500,3759,69
fbf954ea2,Kuala Lumpur,227178,9346500,3759,155
2d758a13b,Kuala Lumpur,227178,9346500,3759,74
3ea49aa4f,Kuala Lumpur,227178,9346500,3759,354
48dd9f35f,Kuala Lumpur,227178,9346500,3759,519
d72dafbea,Kuala Lumpur,227178,9346500,3759,60
27c5bfcf1,Kuala Lumpur,227178,9346500,3759,719
e83e05a06,Kuala Lumpur,227178,9346500,3759,133
39b7ed1c3,Kuala Lumpur,227178,9346500,3759,455
cca1ec6df,Kuala Lumpur,227178,9346500,3759,489
495528ba4,Kuala Lumpur,227178,9346500,3759,441
fd7811109,Kuala Lumpur,227178,9346500,3759,236
fb1a745e6,Kuala Lumpur,227178,9346500,3759,46
ab2e61df2,Kuala Lumpur,227178,9346500,3759,21
c576fd55e,Kuala Lumpur,227178,9346500,3759,14
dcd75bfdb,Kuala Lumpur,227178,9346500,3759,669
14fb52f07,Kuala Lumpur,227178,9346500,3759,174
92dcf8a4d,Kuala Lumpur,227178,9346500,3759,260
0f0219fd7,Kuala Lumpur,227178,9346500,3759,36
af1c2888d,Kuala Lumpur,227178,9346500,3759,23
cc8518f88,Kuala Lumpur,227178,9346500,3759,1449
5e21ad5a7,Kuala Lumpur,227178,9346500,3759,29
6f12e6d07,Kuala Lumpur,227178,9346500,3759,430
4622342f4,Kuala Lumpur,227178,9346500,3759,164
15956c89f,Kuala Lumpur,227178,9346500,3759,324
b7e8df1a9,Kuala Lumpur,227178,9346500,3759,453
aa1add776,Kuala Lumpur,227178,9346500,3759,209
05492e461,Kuala Lumpur,227178,9346500,3759,392
f14c5a335,Kuala Lumpur,227178,9346500,3759,1533
a7c7ede79,Kuala Lumpur,227178,9346500,3759,424
f391fc44e,Kuala Lumpur,227178,9346500,3759,182
26a1a063b,Kuala Lumpur,227178,9346500,3759,104
1c74d62ed,Kuala Lumpur,227178,9346500,3759,65
1171c9a41,Kuala Lumpur,227178,9346500,3759,231
86f40e2b4,Kuala Lumpur,227178,9346500,3759,687
292447561,Kuala Lumpur,227178,9346500,3759,430
988c18c10,Kuala Lumpur,227178,9346500,3759,535
d49ea4e84,Kuala Lumpur,227178,9346500,3759,983
547c7bf41,Kuala Lumpur,227178,9346500,3759,38
788e8757d,Kuala Lumpur,227178,9346500,3759,71
01e5d357f,Kuala Lumpur,227178,9346500,3759,163
4f7fc967a,Kuala Lumpur,227178,9346500,3759,37
33a373ca9,Kuala Lumpur,227178,9346500,3759,274
d5bf5adaa,Kuala Lumpur,227178,9346500,3759,138
5a3c85e3c,Kuala Lumpur,227178,9346500,3759,98
0e52438a0,Kuala Lumpur,227178,9346500,3759,33
fe790ba60,Kuala Lumpur,227178,9346500,3759,36
43cd2eb4e,Kuala Lumpur,227178,9346500,3759,86
182aec7a4,Kuala Lumpur,227178,9346500,3759,159
5b1e90385,Kuala Lumpur,227178,9346500,3759,150
a6fea1d1a,Kuala Lumpur,227178,9346500,3759,40
d680ddf5d,Kuala Lumpur,227178,9346500,3759,262
d9b4b1930,Kuala Lumpur,227178,9346500,3759,201
c5d0fdfac,Kuala Lumpur,227178,9346500,3759,87
f2be40d43,Kuala Lumpur,227178,9346500,3759,671
26e7f93e8,Kuala Lumpur,227178,9346500,3759,111
63afbf2f2,Kuala Lumpur,227178,9346500,3759,179
b67a29908,Kuala Lumpur,227178,9346500,3759,63
a9495309b,Kuala Lumpur,227178,9346500,3759,222
4f45bb293,Kuala Lumpur,227178,9346500,3759,347
b99644a34,Kuala Lumpur,227178,9346500,3759,240
a479a1a6a,Kuala Lumpur,227178,9346500,3759,96
2d725d001,Kuala Lumpur,227178,9346500,3759,157
36d7fc2c5,Kuala Lumpur,227178,9346500,3759,367
7d86df9b0,Kuala Lumpur,227178,9346500,3759,206
aa07ee8b8,Kuala Lumpur,227178,9346500,3759,361
bac8c1a73,Kuala Lumpur,227178,9346500,3759,246
00a1a8af4,Kuala Lumpur,227178,9346500,3759,121
13f07ee9a,Kuala Lumpur,227178,9346500,3759,133
e3897d3cb,Kuala Lumpur,227178,9346500,3759,181
bd870f5b1,Kuala Lumpur,227178,9346500,3759,67
618ca94ad,Kuala Lumpur,227178,9346500,3759,124
da8326fa5,Kuala Lumpur,227178,9346500,3759,78
66f430d36,Kuala Lumpur,227178,9346500,3759,314
1cd363542,Kuala Lumpur,227178,9346500,3759,374
1a4c1709a,Kuala Lumpur,227178,9346500,3759,167
15cc01168,Kuala Lumpur,227178,9346500,3759,758
64070899d,Kuala Lumpur,227178,9346500,3759,357
8d92ada81,Kuala Lumpur,227178,9346500,3759,895
8f9bfc9f4,Kuala Lumpur,227178,9346500,3759,216
f3386d639,Kuala Lumpur,227178,9346500,3759,170
9e1caf559,Kuala Lumpur,227178,9346500,3759,2489
78551abb5,Kuala Lumpur,227178,9346500,3759,274
9d8e58a2e,Kuala Lumpur,227178,9346500,3759,1068
ccccfeabe,Kuala Lumpur,227178,9346500,3759,247
e0e392bfb,Kuala Lumpur,227178,9346500,3759,262
fb9783859,Kuala Lumpur,227178,9346500,3759,39
c70ffd9c5,Kuala Lumpur,227178,9346500,3759,419
16f2fa5c7,Kuala Lumpur,227178,9346500,3759,1276
d92d4242a,Kuala Lumpur,227178,9346500,3759,348
4fb715361,Kuala Lumpur,227178,9346500,3759,67
4af765dc3,Kuala Lumpur,227178,9346500,3759,253
0178fe2f7,Kuala Lumpur,227178,9346500,3759,818
08e8e74c3,Kuala Lumpur,227178,9346500,3759,184
89a5e9a9d,Kuala Lumpur,227178,9346500,3759,816
dff390828,Kuala Lumpur,227178,9346500,3759,45
e925bdf02,Kuala Lumpur,227178,9346500,3759,866
2d70f6a57,Kuala Lumpur,227178,9346500,3759,244
28c4588e5,Kuala Lumpur,227178,9346500,3759,222
b40a8ff86,Kuala Lumpur,227178,9346500,3759,224
53759835a,Kuala Lumpur,227178,9346500,3759,133
e5f479999,Kuala Lumpur,227178,9346500,3759,108
7e1a6a1f0,Kuala Lumpur,227178,9346500,3759,315
0820696a3,Kuala Lumpur,227178,9346500,3759,114
0edb4e3b2,Kuala Lumpur,227178,9346500,3759,319
2caa6639a,Kuala Lumpur,227178,9346500,3759,311
3b92f9684,Kuala Lumpur,227178,9346500,3759,12
6366b7f4a,Kuala Lumpur,227178,9346500,3759,5
73704a89b,Kuala Lumpur,227178,9346500,3759,172
ba8ead296,Kuala Lumpur,227178,9346500,3759,78
e585b064b,Kuala Lumpur,227178,9346500,3759,139
cfb8b6b93,Kuala Lumpur,227178,9346500,3759,298
43f99cecc,Kuala Lumpur,227178,9346500,3759,125
b73079713,Kuala Lumpur,227178,9346500,3759,562
2fd59d272,Kuala Lumpur,227178,9346500,3759,154
4bb09fefb,Kuala Lumpur,227178,9346500,3759,439
3525855b3,Kuala Lumpur,227178,9346500,3759,60
6c4d7b09f,Kuala Lumpur,227178,9346500,3759,39
bf50b399e,Kuala Lumpur,227178,9346500,3759,41
a04c35bc6,Kuala Lumpur,227178,9346500,3759,540
b121d3be8,Kuala Lumpur,227178,9346500,3759,268
3d3006ccc,Kuala Lumpur,227178,9346500,3759,161
41ee5af3c,Kuala Lumpur,227178,9346500,3759,32
edac63019,Kuala Lumpur,227178,9346500,3759,790
db4165316,Kuala Lumpur,227178,9346500,3759,161
0fd78af13,Kuala Lumpur,227178,9346500,3759,156
ba4811f35,Kuala Lumpur,227178,9346500,3759,135
081301773,Kuala Lumpur,227178,9346500,3759,94
b641cecaf,Kuala Lumpur,227178,9346500,3759,113
92189aa31,Kuala Lumpur,227178,9346500,3759,346
2d7b61eb5,Kuala Lumpur,227178,9346500,3759,114
44d1246e0,Kuala Lumpur,227178,9346500,3759,431
1bea097f1,Kuala Lumpur,227178,9346500,3759,319
2c0a3e57e,Kuala Lumpur,227178,9346500,3759,26
e3d10f7cc,Kuala Lumpur,227178,9346500,3759,377
41487b069,Kuala Lumpur,227178,9346500,3759,508
076ec7e18,Kuala Lumpur,227178,9346500,3759,350
916c891aa,Kuala Lumpur,227178,9346500,3759,61
7ba2a5c50,Kuala Lumpur,227178,9346500,3759,183
bce56e27b,Kuala Lumpur,227178,9346500,3759,191
456c7a365,Kuala Lumpur,227178,9346500,3759,75
58132cc85,Kuala Lumpur,227178,9346500,3759,659
3b901ae31,Kuala Lumpur,227178,9346500,3759,385
35203bd2a,Kuala Lumpur,227178,9346500,3759,396
f3551e91f,Kuala Lumpur,227178,9346500,3759,377
fb5ef5522,Kuala Lumpur,227178,9346500,3759,23
efddad023,Kuala Lumpur,227178,9346500,3759,195
74f3293ad,Kuala Lumpur,227178,9346500,3759,440
12a55ba5e,Kuala Lumpur,227178,9346500,3759,659
6aa9012fd,Kuala Lumpur,227178,9346500,3759,461
b16afc5dc,Kuala Lumpur,227178,9346500,3759,64
73e86b2fe,Kuala Lumpur,227178,9346500,3759,247
aac1167f3,Kuala Lumpur,227178,9346500,3759,156
18751b49e,Kuala Lumpur,227178,9346500,3759,498
abe8790ba,Kuala Lumpur,227178,9346500,3759,141
49382f7cb,Kuala Lumpur,227178,9346500,3759,173
63c049a9e,Kuala Lumpur,227178,9346500,3759,852
e8e461026,Kuala Lumpur,227178,9346500,3759,215
ae30afe08,Kuala Lumpur,227178,9346500,3759,380
2a52daa7e,Kuala Lumpur,227178,9346500,3759,202
4f512c3fe,Kuala Lumpur,227178,9346500,3759,347
e0f3c756a,Kuala Lumpur,227178,9346500,3759,114
54c5d6442,Kuala Lumpur,227178,9346500,3759,185
0c71184d5,Kuala Lumpur,227178,9346500,3759,221
243aaaf6c,Kuala Lumpur,227178,9346500,3759,831
fbaec0999,Kuala Lumpur,227178,9346500,3759,117
1cf66aed4,Kuala Lumpur,227178,9346500,3759,144
ae17429ae,Kuala Lumpur,227178,9346500,3759,382
e945a1e04,Kuala Lumpur,227178,9346500,3759,157
65829d12f,Kuala Lumpur,227178,9346500,3759,1980
671ffc570,Kuala Lumpur,227178,9346500,3759,245
475564ad6,Kuala Lumpur,227178,9346500,3759,269
b421d0d48,Kuala Lumpur,227178,9346500,3759,441
2374a1c12,Kuala Lumpur,227178,9346500,3759,1246
b551658f4,Kuala Lumpur,227178,9346500,3759,92
4103336dd,Kuala Lumpur,227178,9346500,3759,428
e6335223e,Kuala Lumpur,227178,9346500,3759,422
2a154e41c,Kuala Lumpur,227178,9346500,3759,68
63cd0b2b3,Kuala Lumpur,227178,9346500,3759,412
91c4cb54d,Kuala Lumpur,227178,9346500,3759,412
aafb75ee8,Kuala Lumpur,227178,9346500,3759,43
fac19639c,Kuala Lumpur,227178,9346500,3759,1
51196cf13,Kuala Lumpur,227178,9346500,3759,241
233ddf40c,Kuala Lumpur,227178,9346500,3759,104
1f82b8bf0,Kuala Lumpur,227178,9346500,3759,872
41ee53918,Kuala Lumpur,227178,9346500,3759,499
734459ad1,Kuala Lumpur,227178,9346500,3759,676
3d0b85658,Kuala Lumpur,227178,9346500,3759,527
6f63c5c04,Kuala Lumpur,227178,9346500,3759,133
b743aa88e,Kuala Lumpur,227178,9346500,3759,60
e4277c6de,Kuala Lumpur,227178,9346500,3759,355
5c110b9d2,Kuala Lumpur,227178,9346500,3759,192
c7aa43e1a,Kuala Lumpur,227178,9346500,3759,145
547f46854,Kuala Lumpur,227178,9346500,3759,469
6f36088f5,Kuala Lumpur,227178,9346500,3759,149
d3968a6b0,Kuala Lumpur,227178,9346500,3759,191
4138a8f48,Kuala Lumpur,227178,9346500,3759,355
b9fa9ce00,Kuala Lumpur,227178,9346500,3759,59
21fcd15c6,Kuala Lumpur,227178,9346500,3759,714
fecec878e,Kuala Lumpur,227178,9346500,3759,117
c52b99ee2,Kuala Lumpur,227178,9346500,3759,722
e6ae12115,Kuala Lumpur,227178,9346500,3759,208
afd3ded05,Kuala Lumpur,227178,9346500,3759,985
c14a3ac57,Kuala Lumpur,227178,9346500,3759,162
795a443ea,Kuala Lumpur,227178,9346500,3759,11
bb9ef04d1,Kuala Lumpur,227178,9346500,3759,138
c60193e34,Kuala Lumpur,227178,9346500,3759,168
8b693ca84,Kuala Lumpur,227178,9346500,3759,68
b84dad49f,Kuala Lumpur,227178,9346500,3759,884
03b0568b3,Kuala Lumpur,227178,9346500,3759,169
284be445a,Kuala Lumpur,227178,9346500,3759,144
fb3bd80d1,Kuala Lumpur,227178,9346500,3759,589
db635ae93,Kuala Lumpur,227178,9346500,3759,43
8dd958339,Kuala Lumpur,227178,9346500,3759,496
48f5de7e9,Kuala Lumpur,227178,9346500,3759,578
ab2bb4a0c,Kuala Lumpur,227178,9346500,3759,868
7f7e9db52,Kuala Lumpur,227178,9346500,3759,55
9f02a1c14,Kuala Lumpur,227178,9346500,3759,862
41bc94422,Kuala Lumpur,227178,9346500,3759,139
7964fc4ad,Kuala Lumpur,227178,9346500,3759,378
50eddd1bb,Kuala Lumpur,227178,9346500,3759,3
c77a68714,Kuala Lumpur,227178,9346500,3759,429
df1507e61,Kuala Lumpur,227178,9346500,3759,207
b2385d700,Kuala Lumpur,227178,9346500,3759,495
f02ef09d7,Kuala Lumpur,227178,9346500,3759,278
0a30968a3,Kuala Lumpur,227178,9346500,3759,158
60f513e5a,Kuala Lumpur,227178,9346500,3759,372
a9fdc3e4a,Kuala Lumpur,227178,9346500,3759,231
0f3fd67e2,Kuala Lumpur,227178,9346500,3759,440
039fea576,Kuala Lumpur,227178,9346500,3759,2150
d8be7f8b0,Kuala Lumpur,227178,9346500,3759,167
6da53f587,Kuala Lumpur,227178,9346500,3759,242
38d23c02f,Kuala Lumpur,227178,9346500,3759,276
c7b3c09d4,Kuala Lumpur,227178,9346500,3759,380
4f279d30c,Kuala Lumpur,227178,9346500,3759,821
a9fb31e59,Kuala Lumpur,227178,9346500,3759,584
acd81a109,Kuala Lumpur,227178,9346500,3759,1044
21c8d5f0e,Kuala Lumpur,227178,9346500,3759,77
785a95244,Kuala Lumpur,227178,9346500,3759,691
aefff4a06,Kuala Lumpur,227178,9346500,3759,452
ff5158511,Kuala Lumpur,227178,9346500,3759,406
4068b452d,Kuala Lumpur,227178,9346500,3759,378
884b9a6ec,Kuala Lumpur,227178,9346500,3759,176
7e43a342a,Kuala Lumpur,227178,9346500,3759,1521
429df135c,Kuala Lumpur,227178,9346500,3759,586
03ae93b48,Kuala Lumpur,227178,9346500,3759,39
98d3a24b8,Kuala Lumpur,227178,9346500,3759,117
10124968c,Kuala Lumpur,227178,9346500,3759,2901
5d517a321,Kuala Lumpur,227178,9346500,3759,852
617ee6976,Kuala Lumpur,227178,9346500,3759,360
84998166f,Kuala Lumpur,227178,9346500,3759,160
b9f90bdfe,Kuala Lumpur,227178,9346500,3759,558
0dff88b6f,Kuala Lumpur,227178,9346500,3759,119
07b2a1416,Kuala Lumpur,227178,9346500,3759,149
92fa4a896,Kuala Lumpur,227178,9346500,3759,29
74a9b9a9e,Kuala Lumpur,227178,9346500,3759,67
9b3e95995,Kuala Lumpur,227178,9346500,3759,1428
047c20d1a,Kuala Lumpur,227178,9346500,3759,1228
fdbc1c567,Kuala Lumpur,227178,9346500,3759,537
52ec30101,Kuala Lumpur,227178,9346500,3759,1138
8e343f4df,Kuala Lumpur,227178,9346500,3759,594
329058ec1,Kuala Lumpur,227178,9346500,3759,74
b34a57b41,Kuala Lumpur,227178,9346500,3759,266
f895c20f3,Kuala Lumpur,227178,9346500,3759,120
597ff6946,Kuala Lumpur,227178,9346500,3759,393
7993d67e3,Kuala Lumpur,227178,9346500,3759,1068
3639e2409,Kuala Lumpur,227178,9346500,3759,45
a4de6ea51,Kuala Lumpur,227178,9346500,3759,271
adc51c1a7,Kuala Lumpur,227178,9346500,3759,200
24bbd04ce,Kuala Lumpur,227178,9346500,3759,612
d52f229d1,Kuala Lumpur,227178,9346500,3759,448
91e663cd2,Kuala Lumpur,227178,9346500,3759,420
8a0cfdd56,Kuala Lumpur,227178,9346500,3759,20
8390dbef8,Kuala Lumpur,227178,9346500,3759,263
616e51d8c,Kuala Lumpur,227178,9346500,3759,158
ec5670386,Kuala Lumpur,227178,9346500,3759,88
3497c1ad0,Kuala Lumpur,227178,9346500,3759,701
b041aab9f,Kuala Lumpur,227178,9346500,3759,56
506fa1d6e,Kuala Lumpur,227178,9346500,3759,370
eb90062ec,Kuala Lumpur,227178,9346500,3759,319
c484dec95,Kuala Lumpur,227178,9346500,3759,272
196d58932,Kuala Lumpur,227178,9346500,3759,69
53c0ebe89,Kuala Lumpur,227178,9346500,3759,320
dffc5cef6,Kuala Lumpur,227178,9346500,3759,528
7fe8ef73d,Kuala Lumpur,227178,9346500,3759,89
6e3aad5f3,Kuala Lumpur,227178,9346500,3759,407
f9994fbae,Kuala Lumpur,227178,9346500,3759,209
5bda8f113,Kuala Lumpur,227178,9346500,3759,468
f195c540d,Kuala Lumpur,227178,9346500,3759,180
085c9be4a,Kuala Lumpur,227178,9346500,3759,380
092e6a628,Kuala Lumpur,227178,9346500,3759,54
dc3ebf72a,Kuala Lumpur,227178,9346500,3759,441
474e70ba1,Kuala Lumpur,227178,9346500,3759,118
58805776d,Kuala Lumpur,227178,9346500,3759,207
88666f74e,Kuala Lumpur,227178,9346500,3759,545
1835a56bd,Kuala Lumpur,227178,9346500,3759,762
9d8dab6cd,Kuala Lumpur,227178,9346500,3759,412
68df0b84c,Kuala Lumpur,227178,9346500,3759,121
508df8433,Kuala Lumpur,227178,9346500,3759,14
c0488da92,Kuala Lumpur,227178,9346500,3759,125
a7676842c,Kuala Lumpur,227178,9346500,3759,637
6090e5de6,Kuala Lumpur,227178,9346500,3759,148
f9b28d664,Kuala Lumpur,227178,9346500,3759,174
9b0f69f61,Kuala Lumpur,227178,9346500,3759,603
af1bc9216,Kuala Lumpur,227178,9346500,3759,296
8b2d9c8f5,Kuala Lumpur,227178,9346500,3759,62
5096467b6,Kuala Lumpur,227178,9346500,3759,61
a43540943,Kuala Lumpur,227178,9346500,3759,17
6efbd2584,Kuala Lumpur,227178,9346500,3759,13
dffb9869f,Kuala Lumpur,227178,9346500,3759,261
3e101e353,Kuala Lumpur,227178,9346500,3759,595
bc7ea0a3e,Kuala Lumpur,227178,9346500,3759,629
2ca38a180,Kuala Lumpur,227178,9346500,3759,333
b00e4262e,Kuala Lumpur,227178,9346500,3759,994
90bcfd0e4,Kuala Lumpur,227178,9346500,3759,109
d994c86f0,Kuala Lumpur,227178,9346500,3759,148
167fafe7b,Kuala Lumpur,227178,9346500,3759,19
c8cc85a15,Kuala Lumpur,227178,9346500,3759,266
243925f5e,Kuala Lumpur,227178,9346500,3759,354
98565468b,Kuala Lumpur,227178,9346500,3759,143
9000f2766,Kuala Lumpur,227178,9346500,3759,325
95e06e711,Kuala Lumpur,227178,9346500,3759,341
7ca5ee472,Kuala Lumpur,227178,9346500,3759,390
df5f12e58,Kuala Lumpur,227178,9346500,3759,835
a9be5c4ab,Kuala Lumpur,227178,9346500,3759,239
4a1274da0,Kuala Lumpur,227178,9346500,3759,128
39ef18e70,Kuala Lumpur,227178,9346500,3759,59
ee57c8d53,Kuala Lumpur,227178,9346500,3759,152
3ed4ada33,Kuala Lumpur,227178,9346500,3759,197
2e829ee7c,Kuala Lumpur,227178,9346500,3759,247
f3ac0a96b,Kuala Lumpur,227178,9346500,3759,338
2cf9de0a6,Kuala Lumpur,227178,9346500,3759,136
52a23ae9d,Kuala Lumpur,227178,9346500,3759,231
706d1c836,Kuala Lumpur,227178,9346500,3759,114
